,Open,High,Low,Close,Volume,20 Day SMA,Mean Daily Returns,Mean Log Volume,RSI,MACD,CCI
2406,113.55640411376953,114.19693756103516,112.96366882324219,114.1013412475586,6836656,112.94502830505371,0.0010733725170937348,15.518087654613913,59.922864700572134,0.4765280614506793,101.85201238486222
2407,114.24474334716797,116.63479614257812,114.05353546142578,116.46271514892578,11753588,113.14531517028809,0.0017786890308987447,15.566276888370268,68.14299192024978,0.6914187399526668,212.81874920322102
2408,115.8126220703125,117.38050079345703,115.72657775878906,116.52007293701172,8778660,113.30353660583496,0.001403753908095079,15.593820375747029,68.31300223872448,0.8585955417542976,206.56944255064707
2409,117.06501007080078,117.4760971069336,116.2715072631836,116.73995971679688,10392847,113.4545883178711,0.0013378700642930619,15.629764303555607,68.99609256380407,0.9973143635741053,167.50911501432938
2410,115.70745849609375,116.7112808227539,115.56405639648438,116.22370910644531,4722795,113.53441619873047,0.0007174293952399158,15.599281950566056,65.4297859188172,1.061345774215667,107.53413629384043
2411,116.72084045410156,116.73995971679688,115.65965270996094,116.26194763183594,5820676,113.64388084411621,0.0009757495238783831,15.592575964313529,65.57173564428228,1.1035633449980935,90.2302938983122
2412,115.9273452758789,117.34225463867188,115.40152740478516,115.5066909790039,5792853,113.73900489807129,0.0008562687315760931,15.601291532603668,60.30475020574643,1.0734425642602758,71.62123789170464
2413,115.38240814208984,116.3001937866211,115.10516357421875,115.62141418457031,5676433,113.80927238464355,0.0006366373796271807,15.610483220311352,60.81957093244898,1.0460690162876318,48.199514976029754
2414,114.98088073730469,116.3001937866211,114.818359375,115.75525665283203,5426543,113.88814430236816,0.000711259895172528,15.619211630800217,61.44776579838257,1.0224805605147793,39.21941086149805
2415,115.21988677978516,116.63479614257812,113.70936584472656,114.08221435546875,8628036,113.94120330810547,0.0004951675313899229,15.633199266986376,50.53953942805903,0.8778626803418774,-0.6514807181478407
2416,114.11090087890625,114.66539001464844,113.38432312011719,113.5850830078125,7059245,113.97753219604492,0.00034918669805538707,15.643984069449886,47.822894874998674,0.7196028131135677,-56.700572422949975
2417,113.93881225585938,114.7227554321289,112.38050079345703,114.34990692138672,8089032,114.11711158752442,0.001261886039087151,15.654203221843847,52.08972357929682,0.6389918351558492,-72.78939758033516
2418,114.13957977294922,114.34990692138672,112.39006042480469,112.71510314941406,7392605,114.20363159179688,0.0008041533441837778,15.669749892066978,43.83767786803501,0.45580622986688013,-112.0734313572711
2419,112.23709106445312,114.397705078125,112.1032485961914,113.78585052490234,7930667,114.33221664428712,0.0011757644079457008,15.69120829265459,49.482584544340185,0.37924677287358577,-100.11737791913454
2420,113.67112731933594,114.89483642578125,112.93498992919922,114.48374938964844,5934272,114.44168128967286,0.0009967487331991043,15.716053501895232,52.81175256980162,0.3624757313231015,-63.238177479010965
2421,115.0956039428711,116.24282836914062,114.93307495117188,116.01338195800781,6965419,114.64196815490723,0.0017925106166836624,15.722981382273463,59.163869549545666,0.45054248102391625,35.33125214658806
2422,115.79350280761719,117.44741821289062,115.62141418457031,117.38050079345703,6142112,114.92973136901855,0.0025524242736982396,15.728597837878848,63.84792184339732,0.6097037104097041,98.55276073862085
2423,117.13192749023438,117.57170104980469,116.49139404296875,116.91204833984375,6796908,115.1505729675293,0.001963192063802155,15.742819083823182,61.255153476856435,0.6973486579762493,107.37298293320084
2424,117.04589080810547,120.45889282226562,116.9216079711914,120.3919677734375,13726763,115.52724609375,0.003289987293909924,15.782843589516967,70.75566614079821,0.9988883270542743,195.58880176147204
2425,119.92351531982422,121.51051330566406,119.69407653808594,121.45315551757812,8086103,115.91730346679688,0.003379161647533302,15.80710458731015,72.93511648268175,1.3006270274850777,211.46739435481084
2426,120.6692123413086,121.78776550292969,120.65009307861328,121.43403625488281,7930040,116.28393821716308,0.003173611214197658,15.814522555138641,72.82980445204127,1.5250238560279996,164.41722188056218
2427,122.09368896484375,122.95410919189453,121.03250122070312,122.7055435180664,9984593,116.59607963562011,0.0026623790270638103,15.806366787599458,75.37621542682452,1.7744369300532412,146.3898067976724
2428,121.95028686523438,122.37093353271484,120.76481628417969,122.35181427001953,12452212,116.88766670227051,0.002493616633810497,15.823845512669578,73.31757436711324,1.929276120630334,110.02976377759974
2429,117.73422241210938,118.26004028320312,115.91778564453125,116.29063415527344,20100877,116.86520042419434,-7.768649672919014e-05,15.85682779591474,48.74888868102066,1.6148421780568043,-7.982118767159472
2430,116.40535736083984,117.93498992919922,116.26194763183594,117.64818572998047,7859749,116.9364242553711,0.0007271139839770124,15.882295490251375,52.58158737640801,1.4415797163057391,-3.0580095862732595
2431,117.93498992919922,118.06883239746094,116.15679168701172,117.41873931884766,9184612,116.99426383972168,0.0006131497953212218,15.905101143690704,51.87547617220645,1.2730329859353873,-11.639563806763983
2432,116.806884765625,118.65200805664062,115.54492950439453,115.55449676513672,7500866,116.99665412902831,0.000144114273813295,15.918020821900893,46.42092487763723,0.9975661672810645,-38.01752988148856
2433,115.43977355957031,117.5908203125,115.04779815673828,117.2944564819336,6304242,117.08030624389649,0.0008473275087839849,15.923265806782817,51.54224244445187,0.8880652211733917,-46.24872782939528
2434,117.54302215576172,117.64818572998047,114.7227554321289,115.06692504882812,7111963,117.04588966369629,-0.0001600988748957366,15.936789607421549,45.54078980465498,0.6385457450418102,-79.38667012508026
2435,115.30592346191406,117.05545043945312,114.29254150390625,114.82791900634766,6839271,117.08317489624024,0.0004587095315421452,15.925172819722906,44.93620230590552,0.41731774788800635,-91.56921861103412
2436,114.89483642578125,116.76863861083984,113.9101333618164,115.34416961669922,9879888,117.17112922668457,0.0009013856216097238,15.941980973242229,46.58570299865499,0.27283321278602557,-86.6369445489032
2437,115.17208099365234,116.32887268066406,114.59847259521484,116.15679168701172,9184298,117.26147346496582,0.0009169708767747198,15.94833028408065,49.167038600480105,0.2111704626441906,-70.49750170679573
2438,116.77820587158203,117.61949920654297,116.25238800048828,117.46653747558594,6599632,117.49904518127441,0.0021955795791311294,15.942656969764338,53.101029446066626,0.2500854986489571,-23.828988166495805
2439,117.23709106445312,117.82982635498047,115.181640625,115.30592346191406,8066438,117.575048828125,0.0008009279012281989,15.943505712459569,46.68274214437497,0.12971037814992314,-51.864908922241106
2440,115.45889282226562,116.56787872314453,114.24474334716797,115.25812530517578,7373672,117.61376762390137,0.0004735291530353181,15.954364285452101,46.548699677972635,0.029514267733233623,-80.13173451952396
2441,114.27342224121094,115.86042022705078,114.27342224121094,115.83174133300781,5969313,117.60468559265136,5.431225299425413e-05,15.946647989554654,48.46125795779739,-0.01086370441571205,-82.72063458829915
2442,116.11854553222656,117.11280822753906,115.83174133300781,115.95602416992188,6645552,117.53346176147461,-0.0004812471300782717,15.950586944641534,48.8879887065682,-0.034246199302643276,9.082247585666554
2443,116.74951934814453,118.06883239746094,116.63479614257812,117.6864242553711,7010083,117.57218055725097,0.00046444224994212637,15.952131031557286,54.532672341372326,0.06658088681591323,117.38208332603097
2444,117.12236785888672,118.05927276611328,116.85468292236328,118.05927276611328,5208662,117.45554580688477,-0.0008654139572718711,15.903679810461615,55.668722355398515,0.1715434888466092,128.65835786680617
2445,118.4703598022461,120.45889282226562,118.05927276611328,120.45889282226562,8121772,117.40583267211915,-0.0002898582725189558,15.903899882849782,62.2126592901873,0.4180850976132291,234.7535791927703
2446,119.7896728515625,121.46271514892578,119.66539001464844,121.32887268066406,6740947,117.4005744934082,7.912345334511462e-05,15.895776999836542,64.27182406285999,0.6691687445917722,212.74429055123315
2447,120.98470306396484,121.70172119140625,120.40152740478516,121.5965576171875,6831217,117.34512519836426,-0.0003341010172314085,15.876799981701277,64.90552297777008,0.8797725209536935,169.56571354021915
2448,121.04206848144531,122.03633117675781,120.56405639648438,120.70745849609375,5591288,117.26290740966797,-0.0005555574512303207,15.83676555141445,61.03338765290759,0.9764536470815415,129.17345139693407
2449,120.85086059570312,122.17973327636719,120.7170181274414,121.44359588623047,5208766,117.52055549621582,0.0022263161521291707,15.769244527891953,63.001484871186975,1.0934856454772586,112.14024694317577
2450,121.57743835449219,122.60037994384766,121.44359588623047,122.57170104980469,8182335,117.76673126220703,0.0021070834483749024,15.771255672397686,65.84819321673147,1.2523914422755098,110.42533881697011
2451,121.82600402832031,122.99235534667969,121.79732513427734,122.97322845458984,1074765,118.04445571899414,0.0023683901053264123,15.663984300299854,66.82655513665648,1.3928726216267933,102.47496712926399
2452,122.41873931884766,122.7055435180664,121.94072723388672,122.51434326171875,4152725,118.39244804382324,0.0029756545094986376,15.634421613535883,64.55062035929883,1.4580626965057064,84.058996779458
2453,121.68260192871094,122.21797180175781,120.94646453857422,121.93116760253906,5552586,118.62428359985351,0.0019847774120185513,15.628073664787959,61.67583259978214,1.4542590048098845,58.72347104838049
2454,121.57743835449219,122.07456970214844,120.8986587524414,121.37667083740234,5600493,118.93977088928223,0.002706943115608962,15.616127481480813,58.98592079245575,1.3977112285624145,44.924567115049214
2455,122.0841293334961,123.26959991455078,122.03633117675781,122.56214141845703,7325661,119.3264820098877,0.003299142018327339,15.619562593617442,62.72854180763153,1.419581750570174,82.21852217592739
2456,122.27533721923828,122.67686462402344,121.54875946044922,122.30401611328125,5038059,119.67447433471679,0.0029690450113126045,15.5858885792772,61.41441376893829,1.4041626279920791,62.25788605770552
2457,122.25621032714844,122.58126068115234,121.49139404296875,121.68260192871094,4150214,119.95076484680176,0.002362740422177223,15.546171809896805,58.250619041347726,1.3343235907322253,41.75601326811709
2458,119.11090087890625,121.05162811279297,118.79541015625,120.17208099365234,3471883,120.08604202270507,0.0011782761284982457,15.514055970305382,51.32867181789151,1.160877691651777,-143.22583723254837
2459,119.61759185791016,121.03250122070312,119.42638397216797,120.79350280761719,6592624,120.36042098999023,0.0023565032439832045,15.503967942872185,53.76290782039914,1.0536810955468638,-118.61172889215264
2460,121.6921615600586,122.74378967285156,121.2715072631836,122.3135757446289,6881216,120.71319351196288,0.0030064330176012176,15.500511920987126,59.145505730477986,1.0620096488501503,47.23730236701784
2461,121.72084045410156,122.74378967285156,121.56787872314453,121.61567687988281,4809403,121.00239028930665,0.0024723024384654124,15.489708976716349,55.92642946318275,1.0093777888294824,28.16663937495129
2462,121.988525390625,122.82026672363281,121.65392303466797,121.94072723388672,6024960,121.30162544250489,0.002552292777709153,15.484807130799249,57.09763622866727,0.9792831857675424,40.375646300989544
2463,122.75334930419922,123.23136138916016,120.45889282226562,121.65392303466797,7393651,121.50000038146973,0.0016885479672940017,15.487470736687403,55.69138504306819,0.9253085221661053,-4.765634928688895
2464,121.3001937866211,121.9216079711914,121.02294158935547,121.45315551757812,4335042,121.66969451904296,0.0014476245127000686,15.478291151177578,54.67622177687891,0.8588704570512107,-36.995312245997745
2465,121.38623046875,121.74951934814453,120.61185455322266,121.22370910644531,5597564,121.70793533325195,0.00033688803122416955,15.459680308484304,53.47649239956769,0.7812712294000903,-57.9736962844975
2466,121.12810516357422,122.74378967285156,120.56405639648438,122.74378967285156,6351207,121.77868118286133,0.0006027506443061825,15.456702531188137,59.77391182214464,0.8159729265260722,47.84498768912807
2467,122.4952163696289,123.77629089355469,122.45697784423828,123.65200805664062,7403379,121.88145370483399,0.0008624019684458917,15.460724214959232,62.996749344634054,0.8973493694102217,169.5007893868341
2468,123.33651733398438,124.06309509277344,123.04971313476562,123.97705841064453,6900671,122.04493370056153,0.0013594333939856262,15.471244664018055,64.10517727618628,0.974796048224249,176.43445926715492
2469,123.94837188720703,124.26386260986328,123.90057373046875,124.216064453125,5440560,122.18355712890624,0.0011508984080001949,15.473421615080165,64.93686679043174,1.0423859332925076,181.632189001991
2470,123.76673126220703,124.14913940429688,122.3135757446289,122.83938598632812,8224280,122.19694137573242,0.00013229527554779464,15.473677274711275,56.77655466845815,0.9903059905692118,79.5738561087845
2471,123.0783920288086,123.90057373046875,122.7055435180664,123.04971313476562,6665635,122.20076560974121,5.4113040890063635e-05,15.564920434205268,57.652131959268495,0.9529602209398575,74.10889784064697
2472,122.37093353271484,122.90631103515625,121.5296401977539,121.79732513427734,6181337,122.16491470336913,-0.0002682027850628321,15.584808926497724,51.02417949872892,0.8270933961111382,-20.312075564351343
2473,122.34225463867188,122.74378967285156,121.4149169921875,122.28489685058594,9525504,122.18260116577149,0.00016995721754912708,15.611794379888403,53.27626984958091,0.7519834585210816,-27.566821147409893
2474,122.17973327636719,123.26959991455078,122.06501007080078,122.99235534667969,4992035,122.26338539123535,0.0006866047841774137,15.6060438305224,56.40849584465616,0.7330760664240898,24.61838994745208
2475,123.61376953125,124.26386260986328,123.50860595703125,124.216064453125,5790133,122.34608154296875,0.000695734757836064,15.594282424133425,61.24771020706843,0.7944832486272304,110.7380742536818
2476,123.99617767333984,124.2829818725586,123.61376953125,124.2829818725586,4317470,122.44502983093261,0.0008279745028693275,15.58656485881796,61.49941184734637,0.839414662838081,99.08194938167804
2477,124.17781829833984,124.82791900634766,123.78585052490234,124.82791900634766,4461295,122.60229568481445,0.0013012517863131069,15.590178817990576,63.57427194780186,0.9036742688974044,113.80994752341203
2478,125.22944641113281,126.49139404296875,124.97132110595703,126.49139404296875,6067218,122.91826133728027,0.002588239806117454,15.618088972107207,69.05637518819839,1.0595301834327415,191.22567008479268
2479,126.46271514892578,126.54875946044922,126.00382232666016,126.05162811279297,4376673,123.18116760253906,0.00215585246849066,15.597605842026805,66.21903260011838,1.1417649438620998,170.77420652408492
2480,125.45889282226562,126.84512329101562,124.93307495117188,126.73995971679688,4044882,123.40248680114746,0.0017996849513929325,15.571038691914504,68.40708873371132,1.2422940180881739,140.87216880763896
2481,126.58699798583984,127.00764465332031,125.0,125.14340209960938,4417676,123.5788730621338,0.0014551201361517774,15.566790732212851,58.88065069545604,1.1991168967881691,93.65471452702293
2482,125.41108703613281,127.12236785888672,125.0956039428711,126.62523651123047,6438444,123.81309852600097,0.0019135363415675234,15.570109534996117,63.904963676874694,1.2540853907696317,102.46121610158345
2483,125.88909912109375,126.05162811279297,124.37858581542969,125.0956039428711,7156104,123.98518257141113,0.0014271362951435718,15.568476736987716,56.26268244706135,1.1792276126056578,39.580563989342394
2484,124.93307495117188,125.70745849609375,124.1013412475586,124.2829818725586,5863144,124.12667388916016,0.0011848517263109647,15.583574470973648,52.65977118709224,1.0514434387227425,10.590343274012353
2485,124.15869903564453,124.52198791503906,123.24092102050781,123.85277557373047,6109268,124.25812721252441,0.0011062352318626679,15.587948243938882,50.80490901622522,0.9093101326664055,-37.38787109224032
2486,123.39388275146484,125.16252136230469,123.37476348876953,125.0956039428711,4390271,124.37571792602539,0.0009809981166105154,15.569485548079232,55.663528424734686,0.872369141264528,-11.505900465874513
2487,125.2963638305664,125.2963638305664,123.011474609375,123.78585052490234,5993998,124.38241004943848,8.75320332199947e-05,15.55892665396001,50.0532262397317,0.7437306151988992,-60.223207845281344
2488,123.35564422607422,125.55449676513672,123.32695770263672,124.77055358886719,8453249,124.42208480834961,0.0003538390742216957,15.569073264522938,53.8216069340602,0.7014972802322319,-35.82785697113822
2489,124.65583038330078,125.35372924804688,123.47992706298828,124.50286865234375,6752348,124.43642501831054,0.00015017695842812207,15.579873679498121,52.658501322560326,0.6421433173736659,-48.86892238695101
2490,124.80879211425781,126.8738021850586,124.19693756103516,126.49139404296875,7438943,124.61902542114258,0.0015029098415920094,15.57485558019981,59.63666873473683,0.7250187089852744,61.61420531674007
2491,126.22370910644531,127.04589080810547,125.3250503540039,125.98470306396484,8885142,124.76577491760254,0.0012170124699796003,15.58922634122782,57.318264664264476,0.7482689132007181,72.7239475790376
2492,125.84130096435547,128.34608459472656,125.77437591552734,128.2409210205078,14556345,125.08795471191407,0.0026213408974519238,15.632050960723944,64.02484317179781,0.9139928615656601,156.1571573398861
2493,124.7227554321289,125.38240814208984,123.27915954589844,124.52198791503906,15896585,125.19980926513672,0.0009712048086506553,15.657657534388182,50.061615903989775,0.7800482909863717,-63.56769003602132
2494,124.73231506347656,124.94264221191406,122.42829895019531,123.32695770263672,10050596,125.21653938293457,0.0002020912364744276,15.692646949086619,46.54853235910808,0.5832907516737009,-109.94678151634733
